Index	Launch Debugger	Vertex_ID	Primitive_ID	Instance_ID	SV_POSITION_C0	SV_POSITION_C1	SV_POSITION_C2	SV_POSITION_C3	TEXCOORD2_C0	TEXCOORD2_C1	TEXCOORD2_C2	TEXCOORD3_C0	TEXCOORD3_C1
[242]	823	80	0	-2.88463	-5.43666	0.2	25.349	0.00182533	0.626953	-0.778809	201	255
[243]	650	81	0	-2.91355	-5.47126	0.2	25.3716	0.84082	0.05896	-0.538086	201	255
[244]	649	81	0	-2.89976	-5.49568	0.2	25.3636	0.509766	-0.338623	-0.791016	201	255
[245]	823	81	0	-2.88463	-5.43666	0.2	25.349	0.00182533	0.626953	-0.778809	201	255
[246]	765	82	0	-2.92991	-5.44337	0.2	25.3649	0.711426	0.689941	-0.132324	201	255
[247]	650	82	0	-2.91355	-5.47126	0.2	25.3716	0.84082	0.05896	-0.538086	201	255
[248]	823	82	0	-2.88463	-5.43666	0.2	25.349	0.00182533	0.626953	-0.778809	201	255
[249]	638	83	0	-2.93638	-5.43876	0.2	25.3365	-0.0714722	0.98291	0.169922	201	255
[250]	765	83	0	-2.92991	-5.44337	0.2	25.3649	0.711426	0.689941	-0.132324	201	255
[251]	823	83	0	-2.88463	-5.43666	0.2	25.349	0.00182533	0.626953	-0.778809	201	255
[252]	614	84	0	-3.12876	-5.5372	0.2	25.3291	0.156006	0.912598	0.378418	201	255
