local_index,pac_vertex_index,runtime_vertex_index,pac_x,pac_y,pac_z,runtime_x,runtime_y,runtime_z,delta_len,pac_raw40_hex,runtime_raw40_hex
0,5770,51992,1.185337364,1.318519501,2.734089901,0.436340708,1.172195455,-0.479211471,3.302682610,18b801267b4eb0cb26d7e02c20d0700100000000f609000000000000ffffffffc656841e926bfc34,1c6ca71bd8221031c83d3e382e4e5e530f323f14021030000d5030017646440000000000ffffffff
1,5771,51993,1.121188257,1.599792968,2.674834679,0.405421301,1.359435017,-0.159635978,2.933311813,96b1e739ad4d35ca504a706520d0300300000000a25d000000000000ffffffffa25336063a5ed1c0,f968e6282f27a232e53da638224e6451ce7d3f1604342000034c4001e417020200000000ffffffff
2,5772,51994,1.147795120,1.562080016,2.662753518,0.315781973,1.232105489,0.156775400,2.661025252,49b43c37834d0a4a3a3ae23531c8b00333d00000da1f050000000000ffffffff3f2d2302e453a81c,e15fe41f7b2b0a35bf3d0b39cd4cda4f7c1d8f110d10700118402000bc41010100000000ffffffff
3,5773,51995,1.222725589,1.569258176,2.671382919,0.359831540,1.365011896,0.128010729,2.693519033,e3bbbe37a14df34d9d7bd1d02f00000000000000ff00000000000000ffffffff545e261ac2643db0,59644b29172bbf39df3dfa387e4d0a50ae951f160d10800117403001b842030200000000ffffffff
4,5774,51996,1.147795120,1.270204957,2.824123321,0.342735379,1.265511545,-0.008621457,2.944925498,49b49622b44f26c4343b654a20d0300300000000c23d000000000000ffffffff5d61251a36649cbb,9d6241223c29a033cc3ddc384c4da5509f3def1204342000035c80018c72000000000000ffffffff
5,5775,51997,1.151645606,1.311672640,2.862380333,0.276622524,1.159716499,0.177485963,2.827969915,adb485253950bcc337b3ba4720d0300300000000c738000000000000ffffffff50533a041762f0d5,e85bc51ac32b5035ac3d17392e4ca74fc9a16e0e0d10700118402000bf3f000000000000ffffffff
6,5776,51998,1.150028402,1.557276170,2.655274703,0.129995994,1.818064270,5.828017889,3.342869407,83b4e536694df5463f8e802231c8b00333d060037c65170601000000ffffffff3d5b9c1989676011,084d58497f7814280d28d5373646ffdc5dc23b3c1968b00100000000e914030000000000ffffffff
7,5777,51999,1.112024099,1.595817371,2.770333386,0.225873110,1.815248223,5.671538080,3.041447377,a8b09f39f94e58c63bce425220d0300300000000936c000000000000ffffffff115529077962d1c4,c25625495f76480f10305b3b944adedc1d17bd371968b00100000000ce2e030000000000ffffffff
8,5778,52000,1.145715857,1.556834437,2.679149380,0.418705480,1.112782371,-0.541343160,3.331260801,13b4dd36bc4d32472d8a813232c4b00333d060037d3a380d03000000ffffffff2f5eee17bf678803,526a731700220f40bd3d2a38c64dd153da89be4d020c40000d0000009347240000000000ffffffff
9,5779,52001,1.106864447,1.594105656,2.817795093,0.134231529,0.902020529,-0.541918453,3.565483379,22b080399e4f30c6f699b55434803003000000009966000000000000fffffffff4587621156b43b6,764d8a08fe212a367d3d3a381f46f153ebb1ea01021030000d000000c2310c0000000000ffffffff
10,5780,52002,1.187416627,1.226804693,2.711653458,0.259641878,0.964028794,-0.591393687,3.440921039,4eb8841f2d4ec1ca0a73602a20d0000000000000de21000000000000ffffffff0e549f01e76178e1,2f5aed0c52218b3b963d1f38a34a245496b17c46020c40000d000000ce1d140000000000ffffffff
11,5781,52003,1.153609354,1.556779220,2.675122326,0.503801234,1.320396866,-0.595133094,3.342558559,e0b4dc36ae4d69461d82320c31c8b00333d060038c5d0f0601000000ffffffff2155680101647cde,f47223264521f843e93d1238bb4fd55379b9ef58030840001350c0016d513f0201000000ffffffff
12,5782,52004,1.153570849,1.554239255,2.685765254,0.281397127,0.962869245,-0.512866135,3.367736370,dfb4ae36d34db044135e520c32c4b00333d0600366582a1402000000fffffffff4587621156bfdb3,645cd80c6322b2379a3d3938094bc853ca7d9c45021030000d000000b32a230000000000ffffffff
13,5783,52005,1.114372896,1.225755578,2.711653458,0.044014628,0.860055897,-0.552273734,3.454363009,e5b0711f2d4ec1ca3b73602a20d0000000000000de21000000000000ffffffff20650424136e91c1,4f449205da21973a6d3d3b3825400754c3b90a42021030000d000000d821070000000000ffffffff
14,5784,52006,1.173439360,1.266339794,2.883953836,0.211087242,0.924604127,-0.537603752,3.570708781,e3b650228450a7cc3af7be2c20d0000000000000db24000000000000fffffffff4587621156b1d43,4255230a0d22fc328c3d36382849ec53f1652b03021030000d000000b734140000000000ffffffff
15,5785,52007,1.127926609,1.599682534,2.711653458,0.041973870,0.867841441,-0.616131304,3.576176192,45b2e5392d4ec1ca1872602a20d0000000000000de21000000000000ffffffffad5f732618713181,1a441f06fc2040376d3d2738d03f3954afe96a420210300000000000f209040000000000ffffffff
16,5786,52008,1.129890357,1.578755435,2.820959207,0.000003566,1.267444126,1.359426285,1.873402619,78b26a38a94f75cd3d62a73e20d0000000000000d22d000000000000ffffffff335db01922774f76,d83f6422d03bff3f683d8f3a0000abcd1d0378051074d0001778f001ba3d050101000000ffffffff
17,5787,52009,1.106209864,1.575663304,2.768319859,0.086138951,1.383564680,1.428749142,1.694667005,11b03238f24eb3cd1ce6331b3480300300000000fb04000000000000ffffffff2a648f17e869f8e6,95489b2ac13c54317e3d0a3b9645aed049ab2b0d1d40f00117780000a553060100000000ffffffff
18,5788,52010,1.101011707,1.588583994,2.882803249,0.126376536,1.312997839,1.331812201,1.852413203,8aaf1c39805061c88c3dfe5f3480300300000000c43a010000000000ffffffffad62ed25bc70e193,aa4c9d25703bf13d893d943a594898cd5f43bc0c107470010d7ce001a641140401000000ffffffff
19,5789,52011,1.128157638,1.580356717,2.860654453,0.000003566,1.340937449,1.443419124,1.827186136,4bb28738335064cd56f93c3720d0000000000000d02f000000000000ffffffff1d5ad11b40743f6c,d83f9727f43c1a3e673d113b0000e6d06d03a8091d40f0011e5c0000a454070000000000ffffffff
20,5790,52012,1.111408021,1.573509856,2.720282859,0.218788215,1.367717510,1.217328811,1.760111212,98b00b384b4e0acd3f3e02213480300300000000ef10000000000000ffffffffcf5c561dde773771,0a567c29e2396632a53d783ac04a1acc49f36a0b105cd0010d80e00176661e0500000000ffffffff
21,5791,52013,1.112486157,1.575994604,2.759402811,0.144358309,1.239891032,1.170154751,1.891017329,b4b03838d34e2cce411ab31b3480300300000000ee11000000000000ffffffff3460991df778c180,7d4e71203e393d4a913d363a8849efc8df5a6d09105cd0001d780002b13a120101000000ffffffff
22,5792,52014,1.111985594,1.577430236,2.817795093,0.192758926,1.354962470,1.305348704,1.783805947,a7b052389e4f89ce3ede581b3480300300000000ee11000000000000ffffffff685c932059782770,66539528143bd840993d9a3af04982cd48b39d0e107470010d7c00028c422d0300000000ffffffff
23,5793,52015,1.117260761,1.576381120,2.749622823,0.189216478,1.285555178,1.136787733,1.883370104,30b13f38b14e94ce8beeb2213480300300000000c936000000000000ffffffff45594e211f736f59,0a53ac23ca38234a9f3d373acf4aaec8bb1e2d08105cd0001d780002836c0e0100000000ffffffff
24,5794,52016,1.122651442,1.574172456,2.703599350,0.200883452,1.309408758,1.196330602,1.786509200,bcb11738114e4fcd4fbb202634803003000000009b64000000000000ffffffff8b63771939762191,39545c25993937409f3d573abd4ab5caf60e4d0a105cd0001d80e0018e61080700000000ffffffff
25,5795,52017,1.102821436,1.578976302,2.865256800,0.389672811,1.260321182,-0.236150003,3.198256744,b9af6e3843508dcd4d721d1c3480300300000000fa04010000000000ffffffffa75a8f1412695011,6067e32125261232d33d9138dd4ddd51f6899f170408d000034c4001df10080800000000ffffffff
26,5796,52018,1.089999316,1.596756054,2.755375758,0.404882233,1.212337939,-0.332511650,3.186253497,6caeb039c54e1dc5038e325d348030033b000000e31b010000000000ffffffffd65a9e167668980d,eb687e1ed624d42bcd3d7038e64d755216563f18040830000d4c4001a83b1a0200000000ffffffff
27,5797,52019,1.101281241,1.596369537,2.758252225,0.000003566,0.845644359,-0.440091518,3.464939178,91afa939cf4ecfc5fe15b35d3480300300000000bc43000000000000fffffffffe599e1ee3732762,d83f8d046023723f673d5c38000064531c021800021030000d000000c23a030000000000ffffffff
28,5798,52020,1.117029732,1.573785939,2.717406392,0.000003566,0.847024775,-0.531563171,3.511656656,2ab11038414e3acd8e52d1203480300300000000d02f000000000000ffffffff8f5ae909297350fe,d83fa6042222a43e673d43380000f453df011840021030000d000000e01b040000000000ffffffff
29,5799,52021,1.143328555,1.532594340,2.742431656,0.224255906,1.018858899,-0.239314116,3.162186979,d5b32635984e11caa689171234ccb00332000000d32c000000000000ffffffff5d598306a071a0e2,9856ce101a263632993d9e380b4af95122e67c070408d00003000000aa4b070300000000ffffffff
30,5800,52022,1.147641100,1.536680370,2.733226961,0.287057343,1.577540669,1.418969154,1.571479415,45b47035784e4ec895d9511734ccb00332c46003926c010000000000ffffffffe556f108e571f833,f75c54389f3ca53bb03d443bc94b23d1db6a9e0f1d4070011f80e001a6450f0400000000ffffffff
31,5801,52023,1.218220520,1.569313393,2.680875260,0.203078230,1.485273696,1.481963783,1.573202235,6ebbbf37c24df9c85f58974e34ccb00332000000e41b000000000000ffffffffbc5ddf057773643f,7254cd317a3d373a973d5c3bb349cdd1aa6a9d0a1d40f00117000000c1300b0300000000ffffffff
32,5802,52024,1.149951392,1.526244429,2.800248644,0.360909676,1.328182409,-0.015812625,2.931214162,81b4b334614fe2c9e807051733d0b00335d82003b649000000000000ffffffff0b583e0af86fb1a8,7564b02623294233da3dd5388a4dad50a9618f1404342000185c30008f70000000000000ffffffff
33,5803,52025,1.140787234,1.537674269,2.699572296,0.381817818,1.289033825,-0.140651296,2.950377382,93b38235034ed9c7b7d5b05534ccb00332000000dc22010000000000ffffffff3a56c60789726835,9466eb237127902ed63db038dc4d4e51e151af1504342000034c4001de1c030200000000ffffffff
34,5804,52026,1.218336034,1.571466841,2.668794099,0.347317458,1.230172907,-0.124543080,2.945825437,71bbe637984d21c90d9cd45d34ccb00332000000e11e000000000000ffffffff79555809af7201a0,1463c11fa9277829c83dba38564d3c51f8a53e1104342000034c0000d921040100000000ffffffff
35,5805,52027,1.215794713,1.573785939,2.654411763,0.300457036,1.170373307,-0.108722511,2.938621417,2fbb1038664d63c9fa59f15634ccb00332000000ed11000000000000ffffffff8457aa086b7450f2,535e861be027642cb93dc438874c2a51ff8dbe0f0434200003000000d224080100000000ffffffff
36,5806,52028,1.216757335,1.570638592,2.687203488,0.209046484,1.062590463,0.029347909,2.887523219,48bbd737d84d80cac4383a1334ccb00332000000e41b000000000000ffffffff6d7ac202d158603a,0d55e613c0299e36993df4384f4a875015129d0704342000030000008c6a090000000000ffffffff
37,5807,52029,1.218567063,1.557938769,3.102277687,0.264300967,1.119574015,0.018417334,3.257757222,77bbf1367b534e4b67f76f2239cc000000000000ff00000000000000ffffffffae79ab02a45a98ea,a85aee179a29b837aa3def38074c8950db9d2e0e04342000035c8001916d010000000000ffffffff
38,5808,52030,1.217719956,1.565834746,3.093935933,0.131497684,2.166867665,2.789605716,1.278176935,61bb80375e53624a8b08cd0a39e8000000000000ff00000000000000ffffffff2d79ee010459e0f9,2f4d05623c4fd9b06338443aa44721d8cc4a2f271f84d00122000000de20010000000000ffffffff
39,5809,52031,1.218413044,1.567325595,3.091347112,0.000003566,2.163775534,2.417966169,1.514501925,73bb9b3755534e4b9699360c39e8300300000000ff00000000000000ffffffffd65ca726866d61ac,d83fcd61304a90ce4a38f53a3090d7d68d01187f1f74100222000000d715130000000000ffffffff
40,5810,52032,1.182295480,1.318961234,2.774935734,0.168616374,2.028770896,2.658438817,1.242958815,c9b70926094f9acc1117b33720d0700100000000f30c000000000000ffffffff715c121ecd61ffb9,f3504058744de9abad38713ae748c0d74b1abf291f84d00122000000b14d010000000000ffffffff
41,5811,52033,1.141133778,1.394111055,2.792769830,0.150018524,1.127469992,0.592272516,2.428084704,9cb35a2b474f1ac1d456724c20d0000000000000f906000000000000ffffffff0a75d4054963d013,104f7d1865315a45893d70397248b44c8e967c060d40700104788001e00f0f0100000000ffffffff
42,5812,52034,1.104053592,1.517464986,3.046761872,0.150904136,1.075787235,0.403000982,2.844827722,d9af1434ba52414364b7bd3339e8500333d000007c69150302000000ffffffff0b650602cd501c24,274fd514d32e0e42883d453997484d4e7cbadc060d10000117788001f40a010100000000ffffffff
43,5813,52035,1.220261278,1.558325285,2.928826722,0.208314891,2.061238269,2.413651469,1.241918878,a3bbf8362051634e596f115f3700000000000000ff00000000000000ffffffffe96600006e506cc1,fa548c5a214a0a32353be5380a4acfd64512ae341f84d00122400000ca22130000000000ffffffff
44,5814,52036,1.215217140,1.573399423,2.943496704,0.165497480,2.126946048,2.705037584,1.210449496,20bb09385351784eab6a5a4337e0000000000000ff00000000000000ffffffff53666001095215af,a250325f164e3bb27f38643acf48f0d798721f271f84d00122000000d42a010000000000ffffffff
45,5815,52037,1.215332655,1.570969892,2.937168477,0.102542024,1.968198263,2.803988051,1.189046001,23bbdd373d510a4e9630790b37e0000000000000fe01000000000000ffffffffee67d004c8529025,3f4af7536e4fd422183b8239d74524d864f9793b217c20021d0000008b72020000000000ffffffff
46,5816,52038,1.222109511,1.559319185,2.944647291,0.114054979,1.914859007,2.971110788,1.163999024,d3bb0a375751b74dd1070f6d37e0000000000000fe01000000000000ffffffff8b66d3033550900f,6a4b3150b351e828f83abe399b4677d8cc6daa3d217c20021d000000b9380e0000000000ffffffff
47,5817,52039,1.221108385,1.558932668,2.936017890,0.300303017,1.800450168,2.981178423,0.953022929,b9bb03373951774e3713086c37e0000000000000ff00000000000000ffffffff7776bb051d617812,4f5e1948d6515233a73aab394f4c7cd8435e9f2b217c20021d000000ab44100000000000ffffffff
48,5818,52040,1.097045706,1.514648938,3.058843034,0.178974183,2.034071691,2.557474823,1.167914980,23afe133e452c945509f4d3539e8500334cc0000d425050100000000ffffffffc365d706a75850f0,0052a058154c6432273b1d3933495dd742828f291f84d00122000000c833030000000000ffffffff
49,5819,52041,1.077870283,1.558711802,2.922786141,0.524131803,1.581792349,-0.550835501,3.517556869,31adff360b51214c81a5487c37e0600333d00000e119040100000000ffffffff6067cb00175118bc,0475a138df219c342a3efd37785086530f852f1513103000147020007445242101000000ffffffff
50,5820,52042,1.215525179,1.572681607,2.946948465,0.450125451,1.157673484,-0.549109621,3.602844796,28bbfc375f51454e77c52e1037e0000000000000ff00000000000000ffffffff3d65810011511810,826da01ae521383fc73d2738614ecf53dcf54e50020c40000d4c000085502a0000000000ffffffff
51,5821,52043,1.219529685,1.556282270,2.932278483,0.315204400,1.483341114,1.292979896,1.873612685,90bbd3362c51574e4ebfe24737e0000000000000ff00000000000000ffffffff8c667a0595513009,d25faa31e93a702cbd3dbb3aaa4c1fceb1f3a812177400011f340002665e3a0000000000ffffffff
52,5822,52044,1.221647453,1.560478734,2.933429070,0.226835732,1.627843011,2.840231536,1.001436012,c7bb1f3730510c4eb61a887737e0000000000000ff00000000000000ffffffff33655b03fd503828,db56e33bec4fae43603a6a39a84a39d824a65d09217c20021d000000a854030000000000ffffffff
53,5823,52045,1.220723336,1.559650484,2.924799668,0.078707512,1.858814137,3.803848007,1.471878057,afbb103712514d4e0fb7216837e0000000000000ff00000000000000ffffffff2e688c0246533fb2,d4473a4c025d4637a73afe3a9a4414da2f1e6c7b226c100200000000b92e180000000000ffffffff
54,5824,52046,1.216025742,1.569147743,2.946948465,0.329489705,1.275781836,0.543372575,2.578601706,35bbbc375f51a44de0f5cd0b37e0000000000000fe01000000000000ffffffffe167d201e451cab8,4561fb22bb305767c03d7539cc4c6b4ce3d4f5450d5c0001181000029755110100000000ffffffff
55,5825,52047,1.215794713,1.571025108,2.947236112,0.272386989,1.362582364,1.242354075,1.959614572,2fbbde376051074e56651e0f37e0000000000000fe01000000000000ffffffff5a688903125327c4,7a5b1f29393ab02bb13d733a254c5ccc739b170b1740d0010d80f0018554230301000000ffffffff
56,5826,52048,1.222148016,1.557276170,2.948386698,0.421901384,1.615032755,0.336266946,2.732562918,d4bbe5366451ab4df8f7bf6137e0000000000000fe01000000000000ffffffffe167d201e451219a,a56afb3aeb2d4f71123e3639fe4d774d9c99bc590d607001101000006d60240b03000000ffffffff
57,5827,52049,1.221223899,1.554846638,2.947236112,0.257870654,1.329949341,1.197193542,2.010292831,bcbbb9366051074e3c671e0f37e0000000000000fe01000000000000ffffffff170a8103ec59bdbe,015ad0269c39642eab3d573a174cddca1b6b28061740d0010d80e001915f090501000000ffffffff
58,5828,52050,1.216449296,1.556392704,3.062294795,0.000003566,1.896527089,3.807299768,1.466446052,40bbd536f052ef4af85f5edc30ac700229000000ff00000000000000ffffffffaa675f05b755501d,d83fe54e0e5d5236c63a053b000015da15fef77f226c100200000000bb2d170000000000ffffffff
59,5829,52051,1.223226152,1.561030900,2.939469651,0.178319601,1.803266216,4.228126901,1.676646999,f0bb29374551e94ca0b37e3137e0600333000000fa04000000000000ffffffff64680104cd558938,ef514c48c562f73f5b3aa23b6f49e4da54fa4f621b88a00121000000a658010000000000ffffffff
60,5830,52052,1.223418677,1.558159636,2.946085525,0.116057232,2.144173633,2.419979696,1.358841093,f5bbf5365c51eb4cf8efef6337e0000000000000fb04000000000000ffffffffe26731050f54e822,9e4b6a60374a76cd7d38e93abb46d8d6d8990b7c1f84d00122000000d419120000000000ffffffff
61,5831,52053,1.222571570,1.560092217,2.942921411,0.111436648,2.184205684,2.551434242,1.333191898,dfbb183751515c4db8ff5e6f37e0000000000000fe01000000000000ffffffffaf64fa04a1532026,264b3f63004cdcce6938ab3a77465dd7ce258c7a1f84d00122000000e418030000000000ffffffff
62,5832,52054,1.221416424,1.562853048,2.916170267,0.190756672,2.073496359,2.312687474,1.298925554,c1bb4a37f4508e4de67d316f37e0000000000000fe01000000000000ffffffff4373a200685d4017,32536a5bc24890c6b338183b864967d6358e3c3a1f74100210000000cc240f0000000000ffffffff
63,5833,52055,1.041175145,1.519784084,3.035256004,0.185019447,2.091883493,2.560926583,1.133705744,78a93e349252624988d5044939e8500334cc0000f00d010000000000ffffffffed68f9035858a8d7,9d52b75c214c33c19a38a23a594963d739a65f291f84d00122000000d02c030000000000ffffffff
64,5834,52056,1.055729985,1.555674888,2.949537285,0.447083566,1.529281343,0.081987256,2.931550827,f2aac8366851384cbc4a1f6a37e0600333d00000ef0f010000000000ffffffff9a693004045cb9c7,336dea34772a6c33083ee438d94a244cd32dbf120d108001174030018b6c050200000000ffffffff
65,5835,52057,1.068205561,1.551367991,2.952413752,0.203732812,1.165624677,0.577314887,2.556795975,36ac7a367251674ad7cedf6637e0600333d050039b57090300000000ffffffff32677f05cb57f8e4,8354301b31310743973d7039f349a74c772a4c050d5c000104788001d61d0b0100000000ffffffff
66,5836,52058,1.068321076,1.558159636,2.934579656,0.349935789,1.300298016,0.130311903,2.906284169,39acf53634515a4c8b064e7137e0600333d00000f20b010000000000ffffffff5a63b403605508c4,5863b7241f2b7b39d13dfd385d4d11507d95ff150d10800117403001b745020200000000ffffffff
67,5837,52059,1.070631368,1.566166046,2.906390279,0.107817191,1.276886168,1.289815782,1.903682508,75ac8637d250254d0944506337e0600333000000fb03000000000000ffffffff5c5a3a04de5d78c2,c84a0f23de3acb42863d733a09488fcc34ff8b09107470010d78f001c61b140900000000ffffffff
68,5838,52060,1.138207408,1.569423826,2.782989842,0.243854883,1.478702918,1.358275698,1.684608890,50b3c137254f134a2b60df6331c8b00333d84003b7330f0501000000ffffffffe3634b053c57a4dd,95585631cc3b2b3ea83de93a114baacff50afe0d1d4070011f340002884f260200000000ffffffff
69,5839,52061,1.076445603,1.562963482,2.905239692,0.282744798,1.541373783,1.392218010,1.708701757,0cad4c37ce50934c5ed0f17137e0600333d00000f409010000000000ffffffff6a515b02055bf19c,875cc535423ca53bae3d1f3bf64b9fd0ed4e7e0f1d4070011f340002994b180300000000ffffffff
70,5840,52062,1.153647859,1.566110829,2.633413554,0.361410239,1.653021790,1.344468656,1.515444790,e1b485371d4d724bdd5da15a31c8b00333d00000f708000000000000ffffffff9b640009de5e98f3,8264ab3d9c3b6c2fce3d233be04c42d02c572d111d4070011f80e0017c423e0101000000ffffffff
71,5841,52063,1.106094350,1.552085807,2.900924992,0.270808289,1.473236473,1.296144009,1.810867754,0eb08736bf50b2483d59387736e0300337d0b00379452e0d05010000ffffffff6e6276067d5a60e5,515bf330f43a782eb23dbf3ad14b32ce5bd37b0f1d5c00010d7c0002644f4b0101000000ffffffff
72,5842,52064,1.090191840,1.560423517,2.885967363,0.000003566,2.145277966,2.303770426,1.367303358,71ae1e378b503e4b7dd0e27437e0600333d0b003a5480e0400000000ffffffffb961da08576120e2,d83f7e60a3484cce5938303b03045fd6db01e87f1f74100210000000c62f0a0000000000ffffffff
73,5843,52065,1.113294759,1.554128822,2.874461495,0.179282222,2.111982343,2.638015901,1.113322276,c9b0ac366350e94651a8326f36cc800334ec70036968170d07030000ffffffffbe5bd304876192cd,0852235e2d4dcbbe8c38803a3549afd74b9e7f291f84d00122000000cf2f010000000000ffffffff
74,5844,52066,1.131623076,1.566055612,2.803125111,0.190756672,2.073496359,2.312687474,1.176118521,a5b284376b4ffc471ed06e5e3bc8300331d8800356422924100b0000ffffffffb65d2b050164d0cb,32536a5bc248b231463bbf38864967d63f8e3c3a1f74100210000000cc240f0000000000ffffffff
75,5845,52067,1.125616317,1.563957381,2.831889782,0.116519291,2.026672664,2.724309913,1.115327606,09b25e37cf4f0d450e94ce5d33ec600332e010037e3e230e0b060000ffffffff2b56ed07fb645ec8,aa4b1a58594ed81a263b6139c746ffd7143d2d271f8420021d000000a35b000000000000ffffffff
76,5846,52068,1.143405565,1.553355790,2.692956422,0.292409519,1.695869888,2.982041363,0.909986067,d7b39e36ec4d5344c7dd502e3bcc200334c460037b3532100d000000ffffffff54581f054a6e48d9,825db340d951e9437f3aa739524c7ed8335e9f53217c20021d000000b23f0e0000000000ffffffff
77,5847,52069,1.148834751,1.541318566,2.717694039,0.000003566,1.894870590,3.274865712,1.324859388,64b4c435424e17c5cfc1101c33d0b00332c460039c550d0100000000ffffffff4962e000f170693d,d83fc74ed3559c2cf73a3b3a8c170dd9c2fdb73f2188f0011b000000ab50040000000000ffffffff
78,5848,52070,1.146678478,1.516636737,2.866119740,0.151250680,1.854452023,4.221223380,1.715022316,2cb40534465060c8fb86270433d0b00336d42003f20c000000000000ffffffffc06fbc02166dc33a,304feb4bad62c542733aa33b8a48e0da4e4a8d771b88a00121000000a856010000000000ffffffff
79,5849,52071,1.125231268,1.517741069,2.984342537,0.222600197,1.868532262,2.977151369,0.968426055,ffb11934e151a7c5e8cf6e1d33d440033ae460038e48230500000000ffffffff8c7248019768a355,6d56ea4cc851d429cd3ab3398c4a7bd8df019c3a217c20021d000000b43b100000000000ffffffff
80,5850,52072,1.118762450,1.509292926,3.016271321,0.223177770,1.657825636,3.668366408,1.117748580,57b18033505284bc76f75c0b35e8300339d06003635d251307000000ffffffff7075f60073650247,7c56023e2b5ba23d503ab73afe49d1d95e56cf132284b0011f000000b73e0a0000000000ffffffff
81,5851,52073,1.113102235,1.503274314,3.045898932,0.291254373,1.700011135,2.839368596,0.869939116,c4b01333b75218408b9bdb0c3ae4500333d060037371140503000000ffffffffb47369018366254e,645dfe40e94f1043863a6d394a4c38d83f4adf12217c20021d0000009c60030000000000ffffffff
82,5852,52074,1.115412527,1.506973828,3.030366010,0.117173873,1.531876524,2.837930363,1.016922825,00b156338152323a76c70c0c3ae4500333d06003823c2f0c06000000ffffffff5676520358646824,bb4b1935e44f4c42273a6439d14639d820be4c06217c20021d000000ae4e030000000000ffffffff
83,5853,52075,1.108443146,1.509734659,3.057404801,0.000003566,2.028218730,2.763717512,1.258457889,4bb08833df525b41ba678e2739e8500333d000008467100202000000ffffffff427805018760bb5b,d83f3658e24ee8e4463b8039000013d862fc371b1f8420021d000000916c010000000000ffffffff
84,5854,52076,1.103013960,1.496151370,3.076389483,0.116519291,2.026672664,2.724309913,1.174131424,beaf92322153da468767ce0d39e8500334cc0000f10d010000000000ffffffff52746b03ad669e30,aa4b1a58594e3192a7384a3ac746ffd73b3e2d271f8420021d000000a35b000000000000ffffffff
85,5855,52077,1.112678682,1.514151989,3.036694238,0.168616374,2.028770896,2.658438817,1.139808503,b9b0d83397524335cff76e213ad4900333d0600389372d0c07000000ffffffff7e6f8404376d0c31,f3504058744d54291f3b4339e748c0d7f219bf291f84d00122000000b14d010000000000ffffffff
86,5856,52078,1.124538180,1.520833200,2.984054890,0.000003566,2.028218730,2.763717512,1.253222540,edb15134e05140c6ecaf1e2433d440033ae4600387472d0400000000ffffffff8b55320777736cd5,d83f3658e24e1985b038113a000013d839fd371b1f8420021d000000916c010000000000ffffffff
87,5857,52079,1.216949859,1.573399423,2.655274703,0.101309869,2.127277347,2.304345720,1.294057377,4dbb0938694d95c9ff2d711234ccb00332000000e11e000000000000ffffffff1d550e0921746f65,1f4a385fa5480ace8738253bdb455fd6f7c5da7d1f74100210000000c82c0b0000000000ffffffff
88,5858,52080,1.034821842,1.607026345,2.645782362,0.000003566,2.405458684,2.269540468,1.360110667,d3a86a3a484d3dcaa491c11734ccb00300000000ef10000000000000ffffffff3862de05a7743a3d,d83fe6722c4838ed5b334331000061d63ffde7041d7c000000000000fe01000000000000ffffffff
89,5859,52081,1.146331935,1.526741378,2.861517393,0.081287338,2.461448337,2.332247451,1.512654542,23b4bc343650d0caebcf371733d050033bd80000c738000000000000ffffffff5d62b4037a736b3d,1748dc76064960d476337a30ac44abd627ccee131d7c000000000000ff00000000000000ffffffff
90,5860,52082,1.146447449,1.522600132,2.864106213,0.099538645,2.436600858,2.253144606,1.518120370,26b471343f50fdc9d52b571333d0b00335d80000e51a000000000000ffffffff2c6558041c52ec26,f1491a75f34718cfea32bf30ba4559d61700cf161d7c100200000000fe01000000000000ffffffff
91,5861,52083,1.221069880,1.561141333,2.921060261,0.000003566,2.444441618,2.334836271,1.617059338,b8bb2b370551fa4d887e016b37e0000000000000ff00000000000000ffffffff5f69f6015657775e,d83fa8750f49a0edc933e5300000a9d66ffdb7021d7c000000000000ff00000000000000ffffffff
92,5862,52084,1.196003212,1.355404203,2.953851986,0.000003566,2.589826981,2.260623420,1.853316107,2db99d2877518c4c270d2e5837e0600333000000f20d000000000000ffffffff3d6581001151bfb2,d83ff17f0d48e77f2d334a2f00008ad6fdfde73f1d7c000000000000ff00000000000000ffffffff
93,5863,52085,1.214909101,1.572405524,2.932278483,0.000003566,2.577071942,2.072790120,1.795569636,18bbf7372c51574ea7bde24737e0000000000000ff00000000000000ffffffff6067cb00175109a4,d83f0a7f8045df7ffc31212f0000cbd5fcfdc73f1d7c000100000000ff00000000000000ffffffff
94,5864,52086,1.220453802,1.554128822,2.946948465,0.099269111,2.190169079,2.838218009,1.293609150,a8bbac365f51454ee4c62e1037e0000000000000ff00000000000000ffffffffa1665902295327b1,ea49ab63e54f23b64e38303ac54537d8ec1a4f2a1f84d00122000000e518010000000000ffffffff
95,5865,52087,1.215448169,1.568926877,2.933429070,0.208314891,2.061238269,2.413651469,1.235660431,26bbb8373051b74d1409890437e0000000000000fe01000000000000ffffffff5068e602d45175c0,fa548c5a214a34c0b438e63a0a4acfd64012ae341f84d00122400000ca22130000000000ffffffff
96,5866,52088,1.221570443,1.556613570,2.949537285,0.073085802,2.229648963,2.766306332,1.343713955,c5bbd9366851044ee1df4f5e37e0000000000000ff00000000000000ffffffff2963c605a75888df,42477666eb4e00cb4238523a3e4416d8191a8d781f84d00122000000e915010000000000ffffffff
97,5867,52089,1.082567876,1.561914366,2.896610291,0.070120927,1.870796143,4.061579457,1.574042546,abad3937b050344c6714237337e0600333d00000e218040100000000ffffffff3f62e400bd588f69,f546134d8260913b9a3a633b244491da3742fc7a226c10021a0000009f5f010000000000ffffffff
