draw_vertex_id,stored_vertex_index,raw_u16_x,raw_u16_y,raw_u16_z,raw_u16_w,local_x,local_y,local_z,pix_world_x,pix_world_y,pix_world_z,pix_uv_u,pix_uv_v,pix_normal_x,pix_normal_y,pix_normal_z,pix_tangent_x,pix_tangent_y,pix_tangent_z,pix_tangent_w,pix_texcoord4,raw_hex_0_7,raw_hex_8_39
9787,26905,1897,2364,1899,1899,-0.644136028,0.996046027,-3.431127002,-9.785770000,-10.862700000,25.891000000,0.946289000,0.709473000,-0.956055000,-0.293945000,-0.006557460,0.091674800,-0.317871000,0.943848000,0.061950700,196728,69073c096b076b07,6c076907eb0669076c0780123810301238103a1230123a12381036123c093a12
9788,26906,4662,4760,2364,4662,-0.515774196,1.142088615,-3.379440011,-9.645450000,-10.208200000,25.445200000,0.971680000,0.581543000,0.456299000,0.148804000,-0.877441000,-0.051330600,0.989258000,0.138306000,0.700684000,196728,361298123c093612,3c099812991299126b073c096b079912bb09bb096a076b076c076b076a073810
9789,26907,4736,4113,4113,4664,-0.512338834,1.102652240,-3.185030230,-9.639030000,-10.281100000,25.278200000,0.948242000,0.575195000,0.407227000,-0.482910000,-0.774902000,0.762207000,0.647461000,-0.002044680,0.963867000,196728,8012111011103812,3810981238103812381098123612381211101610181038121610381218103412
9790,26908,4660,4760,4664,4760,-0.515867044,1.142088615,-3.123783923,-10.218000000,-10.445200000,25.787300000,0.887695000,0.150757000,0.355469000,-0.228760000,-0.906250000,0.750488000,-0.496094000,0.436768000,0.250977000,196728,3412981238129812,34123712371299129812991237123512bb09991235127f123412181034127f12
9791,26909,4657,4657,4663,4660,-0.516006315,1.135810490,-3.123895078,-10.186700000,-10.673200000,25.728900000,0.865234000,0.144653000,-0.262939000,-0.277100000,-0.923828000,0.948242000,-0.248779000,-0.197632000,0.405273000,196728,3112311237123412,371231123212321235123712351232129612bb09351296127f122e1231122e12
9792,26910,4658,4657,4658,4654,-0.515959891,1.135810490,-3.124450852,-10.083500000,-10.739700000,25.804400000,0.846680000,0.154663000,-0.602051000,0.528809000,-0.598145000,-0.624512000,-0.778809000,-0.056304900,-0.979492000,196728,3212311232122e12,2f122f129612321296122f1233129612331297129712bb099612bb099712050a
9793,26911,2565,1768,2491,1898,-0.613124924,0.959718238,-3.365323349,-10.173400000,-10.668600000,25.880100000,0.860840000,0.168823000,-0.605957000,-0.203857000,-0.769043000,0.540527000,-0.814941000,-0.209106000,-0.264648000,196728,050ae806bb096a07,bb09e8062e127f127e127e1295122e1295122f122e122f129512ff0fff0f3312
9794,26912,4655,4659,4095,4643,-0.516099163,1.135932396,-3.187031016,-9.978600000,-10.927400000,25.942200000,0.727051000,0.491455000,-0.855469000,-0.029251100,0.517090000,0.475586000,-0.444824000,0.758789000,0.183472000,196728,2f123312ff0f2312,2312971233129712231229122912050a9712050a2912ba09ba096207050ae806
9795,26913,2565,1890,4757,4734,-0.613124924,0.967154463,-3.113446525,-9.978600000,-10.927400000,25.942200000,0.939941000,0.670410000,-0.223877000,0.773438000,0.593262000,0.473877000,-0.446045000,0.759277000,0.181396000,196728,050a620795127e12,730f730f2c1295122c12ff0f9512ff0f2c122d122d122312ff0f23122d126912
9796,26914,4649,4643,4713,3943,-0.516377706,1.134957153,-3.118337337,-9.893000000,-11.147900000,26.020400000,0.962402000,0.647461000,0.716797000,0.482910000,0.502930000,0.119263000,-0.794434000,0.595215000,-0.343994000,196728,291223126912670f,291269122912670f2a122a12ba0929122c12730ff60f15102c12f60f2c121510
9797,26915,3942,3942,4653,4652,-0.549199339,1.092229334,-3.125006626,-9.733770000,-10.701000000,25.521900000,0.924316000,0.619141000,-0.470947000,-0.297363000,-0.830566000,0.470215000,-0.881348000,0.051574700,-0.301025000,196728,660f660f2d122c12,2d12660f2812281269122d1269122812670f6a12670f2812670f6a1227122712
9798,26916,4650,3943,4650,4647,-0.516331282,1.092290287,-3.125340091,-10.066100000,-10.825300000,25.634100000,0.845215000,0.126465000,-0.431885000,-0.206787000,-0.877930000,0.744629000,-0.630859000,-0.217773000,-0.006076810,196728,2a12670f2a122712,2b122b12ba092a1215106b12660f6b122812660f28126b126a1225126a126b12
9799,26917,4714,4645,4644,4644,-0.513360158,1.135079058,-3.126007020,-10.118500000,-10.569400000,25.712100000,0.873535000,0.131348000,0.726074000,0.084411600,-0.682617000,0.392090000,0.764160000,0.512207000,0.924805000,196728,6a12251224122412,27126a1227122412261226122b1227122b122612891189119c112b12ba092b12
9800,26918,4508,4715,4117,4121,-0.522923463,1.139345745,-3.184585610,-10.158800000,-10.437300000,25.775400000,0.888672000,0.140259000,0.713867000,0.123535000,-0.689453000,0.696777000,-0.205688000,0.687012000,0.481445000,196728,9c116b1215101910,1d106b1219106b121d1025121e1025121d1025121e108f0e8f0e241225122412
9801,26919,3727,4637,4637,4646,-0.559180458,1.134591437,-3.126785104,-10.054300000,-10.594600000,25.748200000,0.877441000,0.118896000,0.657227000,0.736816000,-0.158691000,-0.543945000,0.612305000,0.573730000,0.211426000,196728,8f0e1d121d122612,241226121d121e1226121e128911221289111e128911221290119b1189119011
9802,26920,4489,4507,4508,4733,-0.523805515,1.126667590,-3.141124075,-12.351200000,-9.225680000,27.241300000,0.748047000,0.750977000,-0.536621000,0.735352000,0.414307000,0.766602000,0.630371000,-0.123962000,0.925293000,196728,89119b119c117d12,8f0e1e108f0e7d1220126c128f0e20128f0e6c121d126c121e121d121e126c12
9803,26921,4642,4639,4642,4716,-0.516702672,1.134713342,-3.126229329,-11.645400000,-9.809020000,27.106100000,0.906738000,0.301514000,-0.370361000,0.341064000,0.864258000,0.623047000,-0.600586000,0.501465000,0.145142000,196728,22121f1222126c12,22121f122112221221129011131020127d12201213106d126d126c1220126c12
9804,26922,4717,4639,4631,4639,-0.513220887,1.134713342,-3.127452032,-12.332400000,-9.303960000,27.277000000,0.750000000,0.736816000,0.692383000,0.721191000,0.013404800,0.572754000,-0.541992000,-0.615234000,-0.152222000,196728,6d121f1217121f12,6d121f1217121812181221121f12211218121c121c129011211290111c126707
9805,26923,1896,4496,1895,4496,-0.644182452,1.125997111,-3.431571622,-12.305000000,-9.266160000,27.252700000,0.756836000,0.744141000,0.093139600,0.805664000,-0.584961000,0.120483000,0.572266000,0.811035000,0.680176000,196728,6807901167079011,68079b111a106d1213106d121a1017121f1017121a1017121f108e0e8e0e1812
9806,26924,4631,4632,3726,3725,-0.517213334,1.134286674,-3.228047145,-11.715300000,-9.770470000,27.214100000,0.914062000,0.274902000,0.244873000,-0.857910000,0.451416000,0.090393100,-0.443848000,-0.891602000,-0.468994000,196728,171218128e0e8d0e,8d0e1c1218121c128d0e1b121c121b12670767071b1219121512670719126707
9807,26925,4629,4718,4718,1896,-0.517306182,1.139528603,-3.117781563,-11.686000000,-9.780740000,27.251600000,0.923828000,0.274170000,-0.081359900,-0.709961000,0.699219000,0.900879000,-0.352783000,-0.253662000,0.285889000,196728,15126e126e126807,6707ee118e0e1f108e0eee116f121a128e0e6f128e0e1a128d0e1a121b128d0e
9808,26926,4635,4634,4633,4630,-0.517027639,1.134408579,-3.127229723,-11.628100000,-9.627210000,27.146400000,0.888184000,0.316650000,-0.903320000,0.357910000,0.235474000,0.423340000,0.833984000,0.354004000,0.951172000,196728,1b121a1219121612,19121a12191216121512900e151216121512900e11126e1215121112ee110d12
9809,26927,4719,4630,4719,4621,-0.513128039,1.134164768,-3.117670408,-9.568520000,-10.054900000,25.269800000,0.832031000,0.182617000,-0.101074000,-0.760254000,-0.642090000,-0.638672000,-0.446289000,0.626465000,-0.588867000,196728,6f1216126f120d12,6f1216121a120d12ee11ed117c120d12ed110d127c127012701216120d121612
9810,26928,4720,3728,4720,4627,-0.513081615,1.079185463,-3.117559253,-11.668300000,-9.609100000,27.179800000,0.878418000,0.313965000,-0.971191000,0.170898000,0.167236000,0.147827000,0.976562000,-0.154907000,0.744629000,196728,7012900e70121312,900e13121112900e11121312141214126e1211126e121412e309e309b7096e12
9811,26929,1896,4718,2487,4732,-0.644182452,1.139528603,-3.365767968,-11.730200000,-9.622990000,27.121600000,0.879395000,0.298096000,-0.981445000,0.128906000,0.142090000,0.184082000,0.833008000,0.521973000,0.833496000,196728,68076e12b7097c12,121270121312701212120e121312121213120e120f120f121412131214120f12
9812,26930,4624,2531,4628,4624,-0.517538301,1.006225122,-3.127785497,-11.668300000,-9.609100000,27.179800000,0.912598000,0.247559000,0.085510300,-0.163452000,-0.982910000,0.147827000,0.976562000,-0.154907000,0.744629000,196728,1012e30914121012,12127c12f50ff40f1212f50f1212f40f0e12f40ffe0f0e12fe0f0f120e120f12
9813,26931,4094,4617,4617,4624,-0.542142920,1.133372384,-3.129008200,-11.745100000,-9.598210000,27.144100000,0.896484000,0.251221000,-0.205566000,-0.002109530,-0.978516000,-0.148560000,0.988770000,0.026916500,0.601562000,196728,fe0f091209121012,0f121012091271127112e3091012e3097112e209370ae309e209e309370ab709
9814,26932,4094,4084,4081,4078,-0.542142920,1.100884612,-3.188587184,-11.857500000,-9.648040000,27.139700000,0.881348000,0.267334000,0.428467000,-0.823242000,0.373047000,0.055114700,-0.389893000,-0.919434000,-0.460938000,196728,fe0ff40ff10fee0f,fe0ff10ffe0fee0f0c120c120912fe0f09120c12731273127112091271127312
9815,26933,4722,4722,2530,4721,-0.512988768,1.139772414,-3.360988311,-12.238500000,-9.483750000,27.328800000,0.764160000,0.710938000,0.893555000,0.409180000,0.184937000,0.443115000,-0.770508000,-0.458252000,-0.362793000,196728,72127212e2097112,0b12e20972120812e2090b12e2090812d909d909370ae209ee0f02120c120212
9816,26934,4723,4620,4723,4610,-0.512942344,1.133555242,-3.117225789,-9.973340000,-11.021500000,25.965200000,0.946289000,0.662109000,-0.002506260,0.729980000,0.683594000,0.846191000,-0.353027000,0.399658000,0.407959000,196728,73120c1273120212,0a120a127212731272120a120b1207120b120a120b1207120812fb1108120712
9817,26935,4616,4603,4611,2521,-0.517909691,1.132519046,-3.129675129,-9.937880000,-10.969300000,25.530800000,0.826660000,0.103577000,0.404785000,-0.725098000,-0.556641000,0.113586000,-0.565430000,0.816895000,-0.129639000,196728,0812fb110312d909,081203120212ee0f8612f20f021286120212f20f061206120a1202120a120612
9818,26936,4615,4092,4615,4614,-0.517956115,1.101372234,-3.129230510,-9.989860000,-10.730500000,25.651500000,0.856934000,0.108643000,0.615723000,0.786621000,0.049713100,-0.658691000,0.475586000,0.583496000,0.040954600,196728,0712fc0f07120612,0712fc0ffb110512fb11fc0ffb110512741274120312fb11031274127512d909
9819,26937,4611,4725,4082,4092,-0.518141810,1.139955272,-3.188476029,-9.480690000,-10.418000000,25.128800000,0.925781000,0.557617000,0.054229700,-0.677246000,-0.733887000,0.973633000,-0.126587000,0.187500000,0.601074000,196728,03127512f20ffc0f,0612fc0ff20fef0feb0ffc0fef0ffc0feb0f0512eb0f04120512041274120512
9820,26938,4724,4612,4726,4726,-0.512895920,1.133067620,-3.116892325,-9.562700000,-10.532400000,25.679600000,0.888184000,0.632812000,-0.430176000,-0.025482200,-0.902832000,-0.827148000,-0.390381000,0.404541000,-0.729980000,196728,7412041276127612,7512741275127612d6097512d609d909d609be09d909370ad909be090412eb0f
9821,26939,4071,3946,4612,4071,-0.543210667,1.092473145,-3.129563974,-9.838170000,-10.681800000,25.664600000,0.930664000,0.638672000,-0.517090000,-0.167969000,-0.839355000,0.469482000,-0.875488000,-0.114075000,-0.337158000,196728,e70f6a0f0412e70f,04126a0ffc11fc11761204127612fc11fd11fd11d6097612d609fd1100120012
9822,26940,2497,2518,2494,2518,-0.616281743,1.005432737,-3.364989884,-9.963310000,-10.547500000,25.717400000,0.949707000,0.649414000,-0.332764000,-0.331055000,-0.882812000,0.771973000,-0.633301000,-0.054565400,0.049804700,196728,c109d609be09d609,c109230abe09c109be09230a1c081c08370abe09680ffc116a0ffc11680f7712
9823,26941,4727,4605,4604,4605,-0.512756649,1.132640952,-3.130453213,-12.266800000,-9.342620000,27.264600000,0.765137000,0.732422000,0.221924000,0.974609000,0.030517600,0.579102000,-0.145752000,0.802246000,0.473145000,196728,7712fd11fc11fd11,7712fd0ffd0f0012fd110012fd0f01120112c1090012c1090112d809d209c109
9824,26942,2520,2497,2514,2595,-0.615213995,1.004152731,-3.362766788,-12.291700000,-9.380790000,27.274700000,0.759277000,0.728516000,0.514160000,0.818848000,0.256104000,0.743652000,-0.571289000,0.347168000,0.171143000,196728,d809c109d209230a,87127712680f77128712f811f811fd0f7712fd0ff811fa11fa110112fd0f0112
9825,26943,4602,4607,4607,2520,-0.518559625,1.132762857,-3.130119748,-12.059200000,-9.692430000,27.338200000,0.794434000,0.682129000,0.785156000,0.588379000,0.194336000,0.600098000,-0.800293000,0.000278234,-0.169678000,196728,fa11ff11ff11d809,0112d809ff11fe11fe11d209d809f00ff8118712f811f00ff011f011fa11f811
9826,26944,4602,4592,3948,3948,-0.518559625,1.131848567,-3.203370775,-12.010500000,-9.471040000,27.297900000,0.811523000,0.706543000,-0.314453000,0.740723000,-0.593750000,0.434082000,0.667480000,0.604980000,0.906738000,131192,fa11f0116c0f6c0f,ff11fa11ff116c0ff911f911fe11ff11fe11f91178127812f611fe11d209fe11
9827,26945,4598,4076,4592,4080,-0.518745320,1.100396991,-3.131787071,-9.682010000,-10.207300000,25.445200000,0.826660000,0.209351000,-0.788574000,-0.610840000,-0.071899400,-0.553223000,0.659668000,0.508789000,0.223511000,196728,f611ec0ff011f00f,f011ec0f6e0f6e0f6c0ff0116c0f6e0f1c101c10f9116c0ff9111c10fa0ffa0f
9828,26946,4728,4601,4728,4090,-0.512710225,1.132397141,-3.116670015,-11.874600000,-9.553010000,27.087300000,0.869141000,0.256104000,-0.045562700,0.707520000,-0.705566000,0.245728000,0.691406000,0.679199000,0.816406000,196728,7812f9117812fa0f,7b12141078127b1278121410f511f6117812f511ea0f6e0fec0f6e0fea0ff111
9829,26947,4593,4124,3950,4124,-0.518977439,1.103322719,-3.203148465,-11.891300000,-9.554230000,27.112100000,0.871094000,0.261963000,0.349365000,-0.759766000,-0.548340000,-0.290039000,0.469727000,-0.833984000,-0.059967000,196728,f1111c106e0f1c10,f111f311fa0f1c10f311f806fa0ff311fa0ff8067b12f80614107b121410f806
9830,26948,1903,1862,1903,1784,-0.643857485,0.965447788,-3.430682383,-10.056100000,-10.756800000,25.607600000,0.850098000,0.121155000,0.275635000,-0.328613000,-0.903320000,0.950195000,0.227417000,0.212769000,0.842285000,196728,6f0746076f07f806,6f0746074207e90ff111ea0ff111e90f1b101b10f311f111f3111b10ef11f806
9831,26949,4595,4591,1784,4591,-0.518884591,1.131787614,-3.443909807,-10.019500000,-10.718700000,25.610800000,0.853027000,0.115295000,0.830566000,0.129028000,-0.542480000,0.280273000,0.740723000,0.610352000,0.857910000,196728,f311ef11f806ef11,4607ef1179124607050946077912460705094407440742074607420744073b07
9832,26950,1851,1884,1858,4072,-0.646271523,0.966788747,-3.435684350,-9.989860000,-10.730500000,25.651500000,0.824219000,0.134155000,-0.170044000,0.660645000,-0.730957000,-0.658691000,0.475586000,0.583496000,0.040954600,196728,3b075c074207e80f,1b10e90f1b10e80f6f0f6f0fef111b10ef116f0f79127a1279126f0f79127a12
9833,26951,2309,4730,1861,2309,-0.625009419,1.140260035,-3.435350886,-9.429750000,-10.523800000,25.141700000,0.914551000,0.560547000,-0.338623000,-0.423828000,-0.839844000,0.426025000,-0.869629000,0.249390000,-0.274658000,196728,05097a1245070509,5d070509450705095d0744075d073b074407d00fe80fe90fe80fd00fcf0fcf0f
9834,26952,4744,4072,4744,3951,-0.511967444,1.100153180,-3.114891538,-9.369210000,-10.413100000,25.057900000,0.918457000,0.543945000,0.106750000,-0.713379000,-0.692383000,0.938477000,-0.154541000,0.308594000,0.586914000,196728,8812e80f88126f0f,e80f6f0f88127a128812f4117a1245077a12f4116d0f4507f41145076d0fe810
9835,26953,4594,1861,4328,1861,-0.518931015,0.965386836,-3.161131943,-9.600770000,-10.480400000,25.787200000,0.880859000,0.648926000,-0.758789000,-0.140503000,-0.636230000,-0.595215000,-0.259521000,0.760254000,-0.399902000,196728,f2114507e8104507,f2115d078812cf0fce0fce0f89128812f4118812891289126d0ff4116d0f8912
9836,26954,4070,4745,4046,4070,-0.543257091,1.141174325,-3.192477603,-9.775590000,-10.699600000,25.701900000,0.919922000,0.641602000,-0.523926000,0.019866900,-0.851562000,0.038482700,-0.998047000,-0.045745800,-0.693359000,196728,e60f8912ce0fe60f,86075d07f2115d07860749073b075d0749073b0749075e073b075e0748075c07
9837,26955,1851,1864,2111,1865,-0.646271523,0.965569694,-3.407562180,-12.110800000,-9.466940000,27.285100000,0.791992000,0.711426000,0.121826000,0.974121000,-0.190796000,0.682617000,0.059112500,0.728516000,0.669434000,196728,3b0748073f084907,860749073f0834075e074907340733075e073407330767065e07670648075e07
9838,26956,1864,1639,1847,1847,-0.645668014,0.951855344,-3.436907053,-12.036600000,-9.626580000,27.299000000,0.802246000,0.689941000,0.386475000,0.922363000,0.015869100,0.791504000,-0.340088000,0.507324000,0.405518000,196728,4807670637073707,5c0748075c0737071b081b081e085c073f08190834073407190833071908570f
9839,26957,1843,3928,1843,3927,-0.646642914,1.091375997,-3.437351672,-11.884300000,-9.563260000,27.276700000,0.834473000,0.690918000,0.075622600,0.969238000,-0.234863000,0.837402000,0.063842800,0.542480000,0.730957000,196728,3307580f3307570f,3307580f78003307780067067800e8076706e8073707670619083f08e707e707
9840,26958,3952,2073,123,2073,-0.548735101,0.978308801,-3.628537964,-9.310140000,-10.304500000,25.103600000,0.889160000,0.539551000,-0.773926000,-0.188232000,-0.604980000,-0.353271000,0.921387000,0.162354000,0.458252000,196728,700f19087b001908,700f19087b00570f7a00570f7b00570f7a00580f7a007500580f7800580f7500
9841,26959,117,119,120,2024,-0.726770408,0.859207291,-3.628871428,-9.387740000,-10.273600000,25.193200000,0.880859000,0.553711000,-0.694824000,-0.208496000,-0.687988000,-0.437012000,0.882324000,0.173950000,0.378418000,196728,750077007800e807,78007700700fe7073a073507700f3a07700f35072d0a700f2d0a7b003a076406
9842,26960,1845,1636,1883,1845,-0.646550066,0.951672486,-3.432905480,-11.739500000,-9.713800000,27.085900000,0.888672000,0.291016000,-0.651367000,0.464111000,0.600098000,0.673828000,-0.006061550,0.738770000,0.638184000,196728,350764065b073507,660635075b07350766066a06680635076a06350768062d0a5b07640632072f07
9843,26961,1842,1636,1842,1839,-0.646689337,0.951672486,-3.437462827,-11.924400000,-9.530420000,27.077200000,0.861816000,0.262939000,0.527832000,-0.849121000,0.024704000,0.823242000,0.501953000,-0.265625000,0.837402000,196728,3207640632072f07,4c07650666065b0766066506690669066b0666064a0766066b0666064a076a06
9844,26962,1866,2604,1642,2604,-0.645575166,1.010674666,-3.459693791,-12.191200000,-9.365380000,27.285900000,0.779297000,0.726562000,-0.159668000,0.798340000,-0.580566000,0.281494000,0.600586000,0.748047000,0.792480000,131192,4a072c0a6a062c0a,68066a0668062c0a2a0a2c0a470a2a0a470a460a2a0a6b066906360775007a00
9845,26963,115,115,116,117,-0.726863255,0.858963480,-3.629316048,-11.936200000,-9.800580000,27.346900000,0.813965000,0.662598000,0.826172000,0.544922000,0.144775000,0.558594000,-0.825684000,-0.077209500,-0.233887000,196728,7300730074007500,7400820075007900750082007500790077007900e80777007400730081007d00
9846,26964,116,129,125,128,-0.726816832,0.859816818,-3.628315654,-9.387740000,-10.273600000,25.193200000,0.941895000,0.540527000,0.707031000,0.454346000,-0.541992000,-0.437012000,0.882324000,0.173950000,0.378418000,196728,740081007d008000,7400820074008000011382008000820001132413241379008200790024132713
9847,26965,4903,2022,121,2024,-0.504586058,0.975200215,-3.628760273,-9.310140000,-10.304500000,25.103600000,0.927734000,0.531738000,0.819336000,0.387939000,-0.422119000,-0.353271000,0.921387000,0.162354000,0.458252000,196728,2713e6077900e807,7900e607460a7d0081007d00460a280a7c007d00280a7d007c007f0080007d00
9848,26966,127,127,4865,128,-0.726306170,0.859694912,-3.101441804,-9.386380000,-10.491900000,25.182000000,0.906250000,0.561035000,-0.127563000,-0.197388000,-0.972168000,-0.408936000,-0.882324000,0.233276000,-0.841309000,196728,7f007f0001138000,460a470a280a280a470a280728071708280a280a17087c00170822137c002313
9849,26967,124,4898,124,4899,-0.726445441,1.150500083,-3.628426809,-9.306850000,-10.453200000,25.111900000,0.903809000,0.547363000,-0.017700200,-0.289307000,-0.957031000,-0.658203000,-0.716797000,0.230957000,-0.888672000,196728,7c0022137c002313,7f0001137f0023132807470a500728075007590728075907270a17082807270a
